date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:41:16	185064/185064	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2022:24:48%20GMT	https://salahtml.uxper.co/assets/images/hb-01.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hb-01.png	(from https://salahtml.uxper.co/home-book.html)
02:41:18	95300/95300	---M--	200	added ('OK')	image/webp	date:Thu,%2012%20Jan%202023%2022:39:12%20GMT	https://salahtml.uxper.co/assets/images/hb-02.webp	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hb-02.webp	(from https://salahtml.uxper.co/home-book.html)
02:41:19	181587/181587	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2022:58:54%20GMT	https://salahtml.uxper.co/assets/images/hb-03.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hb-03.png	(from https://salahtml.uxper.co/home-book.html)
02:41:20	4258/4258	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Dec%202022%2023:52:36%20GMT	https://salahtml.uxper.co/assets/images/post-author-04.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/post-author-04.jpg	(from https://salahtml.uxper.co/home-book.html)
02:41:21	3631/3631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Dec%202022%2023:52:42%20GMT	https://salahtml.uxper.co/assets/images/post-author-05.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/post-author-05.jpg	(from https://salahtml.uxper.co/home-book.html)
02:41:23	571547/571547	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2023:58:44%20GMT	https://salahtml.uxper.co/assets/images/hb-04.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hb-04.png	(from https://salahtml.uxper.co/home-book.html)
02:41:23	4600/4600	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Jan%202023%2000:27:52%20GMT	https://salahtml.uxper.co/assets/images/hb-05.webp	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hb-05.webp	(from https://salahtml.uxper.co/home-book.html)
02:41:24	196792/196792	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:25:56%20GMT	https://salahtml.uxper.co/assets/images/hf-01.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-01.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:24	15965/15965	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Jan%202023%2023:56:14%20GMT	https://salahtml.uxper.co/assets/images/hf-02.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-02.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:26	342649/342649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%202023%2015:39:56%20GMT	https://salahtml.uxper.co/assets/images/hf-03.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-03.jpg	(from https://salahtml.uxper.co/home-fitness.html)
02:41:28	304752/304752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%202023%2015:39:26%20GMT	https://salahtml.uxper.co/assets/images/hf-04.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-04.jpg	(from https://salahtml.uxper.co/home-fitness.html)
02:41:28	5815/5815	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2016:04:34%20GMT	https://salahtml.uxper.co/assets/images/hf-10.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-10.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:29	18085/18085	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2016:35:42%20GMT	https://salahtml.uxper.co/assets/images/hf-09.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-09.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:30	899/899	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2016:42:34%20GMT	https://salahtml.uxper.co/assets/images/hf-11.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-11.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:31	53929/53929	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:42:00%20GMT	https://salahtml.uxper.co/assets/images/hf-05.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-05.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:32	30376/30376	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:42:08%20GMT	https://salahtml.uxper.co/assets/images/hf-06.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-06.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:33	16036/16036	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:42:16%20GMT	https://salahtml.uxper.co/assets/images/hf-07.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-07.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:34	40319/40319	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:42:22%20GMT	https://salahtml.uxper.co/assets/images/hf-08.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-08.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:36	213288/213288	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2017:05:10%20GMT	https://salahtml.uxper.co/assets/images/hf-12.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-12.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:38	124653/124653	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2017:05:24%20GMT	https://salahtml.uxper.co/assets/images/hf-13.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-13.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:39	195870/195870	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2017:05:34%20GMT	https://salahtml.uxper.co/assets/images/hf-14.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-14.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:46	117185/117185	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2017:05:48%20GMT	https://salahtml.uxper.co/assets/images/hf-15.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-15.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:47	186860/186860	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2017:05:58%20GMT	https://salahtml.uxper.co/assets/images/hf-16.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-16.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:48	123851/123851	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2018:30:08%20GMT	https://salahtml.uxper.co/assets/images/hf-17.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-17.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:49	3507/3507	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:44:34%20GMT	https://salahtml.uxper.co/assets/images/hf-20.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-20.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:50	110506/110506	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:44:08%20GMT	https://salahtml.uxper.co/assets/images/hf-18.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-18.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:50	2984/2984	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:44:46%20GMT	https://salahtml.uxper.co/assets/images/hf-21.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-21.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:52	106981/106981	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:44:20%20GMT	https://salahtml.uxper.co/assets/images/hf-19.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-19.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:53	2421/2421	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:44:58%20GMT	https://salahtml.uxper.co/assets/images/hf-22.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-22.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:55	90884/90884	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:57:28%20GMT	https://salahtml.uxper.co/assets/images/hf-23.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-23.png	(from https://salahtml.uxper.co/home-fitness.html)
02:41:58	4445/4445	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202023%2000:07:02%20GMT	https://salahtml.uxper.co/assets/libs/circle-progress/circle-progress.min.js	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/libs/circle-progress/circle-progress.min.js	(from https://salahtml.uxper.co/home-fitness.html)
02:41:59	154227/154227	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2020:57:40%20GMT	https://salahtml.uxper.co/assets/images/hf-24.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hf-24.png	(from https://salahtml.uxper.co/home-fitness.html)
02:42:01	358210/358210	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:47:26%20GMT	https://salahtml.uxper.co/assets/images/hw-02.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-02.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:03	194886/194886	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:57:06%20GMT	https://salahtml.uxper.co/assets/images/hw-03.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-03.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:07	85795/85795	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:57:14%20GMT	https://salahtml.uxper.co/assets/images/hw-04.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-04.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:08	1512/1512	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:57:46%20GMT	https://salahtml.uxper.co/assets/images/hw-05.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-05.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:09	44208/44208	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%202023%2021:57:58%20GMT	https://salahtml.uxper.co/assets/images/hw-06.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-06.jpg	(from https://salahtml.uxper.co/home-webinar.html)
02:42:11	266694/266694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%202023%2021:58:32%20GMT	https://salahtml.uxper.co/assets/images/hw-07.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-07.jpg	(from https://salahtml.uxper.co/home-webinar.html)
02:42:12	1111/1111	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2021:58:56%20GMT	https://salahtml.uxper.co/assets/images/hw-08.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-08.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:13	1217/1217	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:18%20GMT	https://salahtml.uxper.co/assets/images/sponsor-01.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-01.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:14	2883/2883	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:22%20GMT	https://salahtml.uxper.co/assets/images/sponsor-02.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-02.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:14	2442/2442	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:26%20GMT	https://salahtml.uxper.co/assets/images/sponsor-03.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-03.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:15	3190/3190	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:30%20GMT	https://salahtml.uxper.co/assets/images/sponsor-04.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-04.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:16	2924/2924	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:36%20GMT	https://salahtml.uxper.co/assets/images/sponsor-05.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-05.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:17	3106/3106	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:42%20GMT	https://salahtml.uxper.co/assets/images/sponsor-06.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-06.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:18	4528/4528	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:46%20GMT	https://salahtml.uxper.co/assets/images/sponsor-07.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-07.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:19	2463/2463	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:34:52%20GMT	https://salahtml.uxper.co/assets/images/sponsor-08.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/sponsor-08.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:22	141772/141772	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:43:38%20GMT	https://salahtml.uxper.co/assets/images/hw-09.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-09.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:23	133578/133578	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:43:50%20GMT	https://salahtml.uxper.co/assets/images/hw-10.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-10.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:25	100932/100932	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2022:44:02%20GMT	https://salahtml.uxper.co/assets/images/hw-11.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-11.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:26	40968/40968	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2016:36:34%20GMT	https://salahtml.uxper.co/assets/images/mem-9.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/mem-9.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:28	684723/684723	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2023:38:54%20GMT	https://salahtml.uxper.co/assets/images/hw-12.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/hw-12.png	(from https://salahtml.uxper.co/home-webinar.html)
02:42:29	204909/204909	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2023:43:08%20GMT	https://salahtml.uxper.co/assets/images/gallery-01.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-01.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:32	117231/117231	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2023:43:12%20GMT	https://salahtml.uxper.co/assets/images/gallery-02.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-02.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:33	146569/146569	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2023:43:16%20GMT	https://salahtml.uxper.co/assets/images/gallery-03.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-03.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:35	169739/169739	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2023:43:20%20GMT	https://salahtml.uxper.co/assets/images/gallery-04.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-04.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:36	142880/142880	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2023:43:24%20GMT	https://salahtml.uxper.co/assets/images/gallery-05.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-05.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:37	832/832	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2015:00:46%20GMT	https://salahtml.uxper.co/assets/images/quote.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/quote.png	(from https://salahtml.uxper.co/about-studio.html)
02:42:39	109167/109167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2015:07:16%20GMT	https://salahtml.uxper.co/assets/images/banner-image-01.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/banner-image-01.jpg	(from https://salahtml.uxper.co/about-studio.html)
02:42:40	32803/32803	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2013:53:22%20GMT	https://salahtml.uxper.co/assets/images/banner-image-04.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/banner-image-04.png	(from https://salahtml.uxper.co/about-company.html)
02:42:41	75339/75339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Dec%202022%2017:51:22%20GMT	https://salahtml.uxper.co/assets/images/our-team.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/our-team.jpg	(from https://salahtml.uxper.co/about-company.html)
02:42:42	5444/5444	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Jan%202023%2018:03:32%20GMT	https://salahtml.uxper.co/assets/images/layers.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/layers.svg	(from https://salahtml.uxper.co/about-me.html)
02:42:43	5803/5803	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Jan%202023%2018:03:32%20GMT	https://salahtml.uxper.co/assets/images/rgb.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/rgb.svg	(from https://salahtml.uxper.co/about-me.html)
02:42:44	5424/5424	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Jan%202023%2018:03:32%20GMT	https://salahtml.uxper.co/assets/images/flip.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/flip.svg	(from https://salahtml.uxper.co/about-me.html)
02:42:45	7292/7292	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2027%20Jan%202023%2018:03:32%20GMT	https://salahtml.uxper.co/assets/images/shape-builder.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/shape-builder.svg	(from https://salahtml.uxper.co/about-me.html)
02:42:47	71045/71045	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jan%202023%2016:48:44%20GMT	https://salahtml.uxper.co/assets/images/about-me.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/about-me.jpg	(from https://salahtml.uxper.co/about-me.html)
02:42:48	17471/17471	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2008:27:22%20GMT	https://salahtml.uxper.co/assets/images/banner-image-05.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/banner-image-05.png	(from https://salahtml.uxper.co/services-02.html)
02:42:49	206057/206057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2004:19:34%20GMT	https://salahtml.uxper.co/assets/images/services-08.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/services-08.jpg	(from https://salahtml.uxper.co/services-02.html)
02:42:50	26835/26835	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Jan%202023%2015:36:44%20GMT	https://salahtml.uxper.co/assets/images/services-09.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/services-09.svg	(from https://salahtml.uxper.co/services-03.html)
02:42:51	83/83	---MC-	409	error ('Conflict')	text/html	date:Tue,%2012%20Mar%202024%2021:12:48%20GMT	https://salahtml.uxper.co/contact-01.html	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/contact-01.html	(from https://salahtml.uxper.co/home-nft.html)
02:42:51	83/83	---MC-	409	error ('Conflict')	text/html	date:Tue,%2012%20Mar%202024%2021:12:49%20GMT	https://salahtml.uxper.co/contact-02.html	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/contact-02.html	(from https://salahtml.uxper.co/home-nft.html)
02:42:52	83/83	---MC-	409	error ('Conflict')	text/html	date:Tue,%2012%20Mar%202024%2021:12:50%20GMT	https://salahtml.uxper.co/contact-03.html	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/contact-03.html	(from https://salahtml.uxper.co/home-nft.html)
02:42:53	156591/156591	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:37:40%20GMT	https://salahtml.uxper.co/assets/images/banner-image-03.jpg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/banner-image-03.jpg	(from https://salahtml.uxper.co/careers.html)
02:42:53	7692/7692	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:45:50%20GMT	https://salahtml.uxper.co/assets/images/ib-01.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-01.png	(from https://salahtml.uxper.co/careers.html)
02:42:54	3653/3653	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:45:54%20GMT	https://salahtml.uxper.co/assets/images/ib-02.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-02.png	(from https://salahtml.uxper.co/careers.html)
02:42:55	6831/6831	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:45:58%20GMT	https://salahtml.uxper.co/assets/images/ib-03.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-03.png	(from https://salahtml.uxper.co/careers.html)
02:42:56	7015/7015	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:46:04%20GMT	https://salahtml.uxper.co/assets/images/ib-04.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-04.png	(from https://salahtml.uxper.co/careers.html)
02:42:56	7214/7214	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:46:08%20GMT	https://salahtml.uxper.co/assets/images/ib-05.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-05.png	(from https://salahtml.uxper.co/careers.html)
02:42:57	8952/8952	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Dec%202022%2023:46:12%20GMT	https://salahtml.uxper.co/assets/images/ib-06.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/ib-06.png	(from https://salahtml.uxper.co/careers.html)
02:42:59	117231/117231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:08%20GMT	https://salahtml.uxper.co/assets/images/gallery-06.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-06.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:00	83114/83114	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:12%20GMT	https://salahtml.uxper.co/assets/images/gallery-07.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-07.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:03	112818/112818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:16%20GMT	https://salahtml.uxper.co/assets/images/gallery-08.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-08.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:04	141678/141678	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:24%20GMT	https://salahtml.uxper.co/assets/images/gallery-09.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-09.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:08	169739/169739	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:28%20GMT	https://salahtml.uxper.co/assets/images/gallery-10.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-10.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:08	117231/117231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Dec%202022%2023:55:30%20GMT	https://salahtml.uxper.co/assets/images/gallery-11.jpeg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/gallery-11.jpg	(from https://salahtml.uxper.co/careers.html)
02:43:10	90714/90714	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Dec%202022%2000:22:32%20GMT	https://salahtml.uxper.co/assets/images/carrer-detail.png	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/carrer-detail.png	(from https://salahtml.uxper.co/careers-detail.html)
02:43:12	21198/21198	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Jan%202023%2022:17:44%20GMT	https://salahtml.uxper.co/assets/images/coming-soon.svg	C:/Users/Naman%20Srivastava/Documents/shit2/salahtml.uxper.co/assets/images/coming-soon.svg	(from https://salahtml.uxper.co/coming-soon.html)
